REGN,OKATO,OKPO,OGRN,REGN_S,BIC,DT,NAME_B,ADR,IM,IM_FIO,AG,AG_FIO,IC,IC_FIO,COM,C2_5
3467,45,,1067711004437,3467,044585550,2/1/2011,"ОАО КБ ""ЮНИСТРИМ""","127083, г. Москва, ул. Верхняя Масловка, д. 20, стр. 2",Председатель  Правления,Селезнев  М.И.,Главный   бухгалтер,Мосина М.А.,Начальник отдела отчетности,Левин К.А.,"(495) 744-5555, доб. 1682",31
3468,40,98620556,1077800000167,3468,044030820,2/1/2011,Санкт-Петербургский банк инвестиций (ЗАО),"197101, г. Санкт-Петербург, ул. Большая Монетная, дом 16, корпус 30, Литер А",Заместитель Председателя Правления,Акимов Олег Олегович,Главный бухгалтер,Смирнова Юлия Вячеславовна,Начальник ОБУО,Ильяшина Анна Михайловна,611-15-40,15
3470,45,80858748,1077711000058,3470,044525630,2/1/2011,"ЗАО ""Тойота Банк""","109028, г. Москва, Серебряническая наб., дом 29","Вице-Президент, Финансовый директор",Сорокина Ю.Ю.,Зам. Главного бухгалтера,Зверева Е.В.,Начальник отдела отчетности,Павлова Т.А.,(495) 644-10-37,15
3471,45,80858754,1077711000069,3471,044525650,2/1/2011,"""Банк Ренессанс Финанс"" ООО","123317, г. Москва, Пресненская набережная, д. 10, блок С",Заместитель Председателя Правления,Щегловская Е.В.,"Главный бухгалтер,  член Правления",Чернышенко О.О.,Главный специалист по финансовой отчетности,Семенихина Ю.А.,258-79-68,31
3472,19,,1073500001640,3472-К,041909708,2/1/2011,"НКО ""КредитАльянс"" (ООО)","160010, г. Вологда, ул. Залинейная, д.30.",Председатель Правления,Воронцов С. Л.,Главный бухгалтер,Дзюбецкая Е. А.,Главный бухгалтер,Дзюбецкая Е. А.,56-37-07,15
3473,45,82472585,1077711000113,3473,044525159,2/1/2011,"""Мерседес-Бенц Банк Рус"" ООО","125167, г. Москва, Ленинградский проспект, д. 39 а",Зам. Председателя Правления,Г.Е. Пыриков,Главный бухгалтер,М.Ю. Романов,Начальник Отдела отчетности,Т.В. Краснова,797-99-11,15
3474,45,82505741,1077711000135,3474-Д,044579788,2/1/2011,"ЗАО НКО ""ДКД""","119019, г. Москва, Гоголевский бульвар, д. 2/18/1, стр. 1",Председатель Правления,Эрлих А.И.,Главный бухгалтер,Музурова В.М.,Главный бухгалтер,Музурова В.М.,695-25-90,15
3475,45,,1077711000157,3475,044525551,2/1/2011,"АКБ ""ТПБК"" (Москва) (ЗАО)","109028, г. Москва, Серебряническая наб., д. 29",Президент,Чжэн Вэйдун,Главный бухгалтер,Кулакова О.Н.,Начальник отдела финансовой отчетности,Силина А.В.,287-30-99 (119),15
3476,45,84741167,1077711000179,3476,044552751,2/1/2011,"АКБ ""Терра"" ЗАО","115093, г. Москва, ул. Щипок, д. 2",Председатель Правления,Тагирбеков К.Р.,Заместитель главного бухгалтера,Титова М.В.,Заместитель главного бухгалтера,Титова М.В.,228-00-60,15
3477,45,,1077711000180,3477,044525263,2/1/2011,"ООО ""АБМ Банк""","119017, г. Москва, Кадашевская набережная, дом 6/1/2, стр. 1",ВРИО  Председателя Правления,Адолин Михаил Иванович,Главный бухгалтер,Дьяконова Елена Викторовна,Заместитель главного бухгалтера,Калинина  Елена Викторовна,981-49-89,16
3479,45,84074239,1077711000190,3479,044525163,2/1/2011,"ЗАО ""Ури Банк""","121099, г. Москва, Новинский бульвар, дом 8",Председатель Правления,Чой Ки Сун,"Главный бухгалтер, член Правления",Дорошенко М.Г.,Заместитель Главного бухгалтера,Акимов В.В.,(495)783-97-87 доб.229,15
3480,45,84844298,1077711000201,3480,044579793,2/1/2011,"ООО ""Банк БЦК-Москва""","123100, г. Москва, проезд Шмитовский, д. 3, строение 3",Председатель Правления,Карлаш Л.И.,Главный бухгалтер,Костина О.В.,Заместитель Главного бухгалтера - начальник отдела отч?тности,Малолетова И.В.,/495/707-21-27,15
3481,45,86555411,1087711000024,3481,044552674,2/1/2011,"ООО ""Банк ПСА Финанс РУС""","101000, г. Москва, Чистопрудный бульвар, д. 17, стр. 1",Председатель правления,Ромашов В.Л.,Заместитель главного бухгалтера,Чернова Е.В.,Заместитель главного бухгалтера,Чернова Е.В.,287-80-36,15
3482,46,,1085000001998,3482,044583770,2/1/2011,"""БМВ Банк"" ООО","141407, Московская область, г. Химки, ул. Панфилова, владение 19, строение 1",Председатель Правления,Морозова А.Б.,Главный бухгалтер,Градюшко Е.А.,Главный специалист по отчетности,Митронова М.В.,(495) 721-10-48,15
3483,04,,1082400001078,3483-К,040407686,2/1/2011,НКО Красноярский Краевой Расчетный Центр ООО,"660118, г. Красноярск, ул. Водопьянова, 20",Председатель Правления,Малиновская Т.М.,Главный бухгалтер,Тотмина Н.Н.,Начальник отдела СРО,Пономаренко Т.В.,(391) 274-95-70,31
3484,45,,1085000003582,3484,044552421,2/1/2011,"КБ ""Международный строительный банк"" (ООО)","115172, г. Москва, Краснохолмская набережная, дом 13, стр. 1",Председатель Правления,Иртеньева С.А.,Главный бухгалтер,Девятова Л.М.,Заместитель главного бухгалтера,Табаченкова Т.В.,(495) 912-4439,15
3485,45,,1087711000068,3485-К,044579252,2/1/2011,"РНКО ""РЦ ЭНЕРГОБИЗНЕС"" (ООО)","105094, г. Москва, ул. Гольяновская, д. 7А, стр. 1",Председатель Правления,Маренич Я.А.,Главный бухгалтер,Снакина М.С.,Главный бухгалтер,Снакина М.С.,(499) 787-00-40 787 -00-34,15
3486,45,,1087711000079,3486-К,044583555,2/1/2011,"НКО ""БРИНКС"" (ООО)","125493, г. Москва, ул. Смольная, д. 12",Председатель Правления,Козлов Алексей Викторович,Главный бухгалтер,Маликова Елена Владимировна,Ведущий экономист,Никишина Юлия Евгеньевна,228-90-08 (122),15
